no_households,no_tasks,algorithm,penalty_weight,cost_function_type,repeat,average_run_time,no_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
5000,5,heuristic_fw,0,piece-wise,1.5,0.01,21.0,2455207.75,2099521.4054414853,0.14450000000000002,1.22,1.04,0.14725,1671569514.9499998,1494192083.3725,0.106,1671569514.9499998,1494192083.3725,0.106
5000,5,heuristic_fw,1,piece-wise,1.5,0.00775,23.75,2455207.75,2081826.611862557,0.15175,1.22,1.0350000000000001,0.15150000000000002,1671569514.9499998,1493702694.4293673,0.10625,1671569514.9499998,1493701114.0075,0.10625
5000,5,heuristic_fw,5,piece-wise,1.5,0.0075,25.0,2455207.75,2074644.732543013,0.155,1.22,1.0275,0.1575,1671569514.9499998,1493561391.4187164,0.10625,1671569514.9499998,1493557600.9675,0.10625
5000,5,heuristic_fw,10,piece-wise,1.5,0.008,24.0,2455207.75,2080873.194488796,0.15225,1.22,1.0350000000000001,0.15175,1671569514.9499998,1493649317.1453905,0.10625,1671569514.9499998,1493643772.3725,0.10625
5000,5,heuristic_fw,50,piece-wise,1.0,0.008333333333333333,20.666666666666668,2430528.3333333335,2081375.036531172,0.14333333333333334,1.2066666666666668,1.0333333333333334,0.1436666666666667,1683245499.8,1509455057.054458,0.103,1683245499.8,1509434037.5966666,0.103
5000,5,heuristic_fw,100,piece-wise,1.0,0.009333333333333334,18.333333333333332,2430528.3333333335,2087170.2768192284,0.14100000000000001,1.2066666666666668,1.0366666666666668,0.1406666666666667,1683245499.8,1509646996.6978292,0.103,1683245499.8,1509603762.0766666,0.103
5000,5,heuristic_fw,500,piece-wise,1.0,0.012000000000000002,11.666666666666666,2430528.3333333335,2129440.1577094556,0.124,1.2066666666666668,1.0566666666666666,0.12433333333333334,1683245499.8,1513298963.3120005,0.10033333333333333,1683245499.8,1513047608.9233332,0.10099999999999999
5000,5,heuristic_fw,1000,piece-wise,1.0,0.01333333333333333,10.333333333333334,2430528.3333333335,2138087.5743914926,0.12033333333333333,1.2066666666666668,1.06,0.12166666666666666,1683245499.8,1522708305.6189916,0.09466666666666666,1683245499.8,1522392730.8733332,0.09533333333333333
5000,5,heuristic_fw,5000,piece-wise,1.0,0.012000000000000002,7.0,2430528.3333333335,2222011.8745550974,0.08600000000000001,1.2066666666666668,1.1,0.08833333333333333,1683245499.8,1570289635.7094307,0.06666666666666667,1683245499.8,1569538254.9933336,0.067
5000,5,heuristic_fw,10000,piece-wise,1.0,0.011999999999999999,4.0,2430528.3333333335,2293257.3922185,0.05633333333333334,1.2066666666666668,1.1366666666666667,0.057999999999999996,1683245499.8,1605766557.96468,0.046000000000000006,1683245499.8,1601491523.21,0.04800000000000001
5000,5,optimal,0,piece-wise,1.5,950.9245,21.5,2455207.75,28964688.25,-10.7895,1.22,14.3675,-10.781250000000002,1671569514.9499998,181325877262.05,-107.5155,1671569514.9499998,181325877262.05,-107.5155
5000,5,optimal,1,piece-wise,1.5,1085.92,30.25,2455207.75,5789798.75,-1.3639999999999999,1.22,2.8775,-1.362,1671569514.9499998,30819526783.024998,-17.26175,1671569514.9499998,30819328079.524998,-17.2615
5000,5,optimal,5,piece-wise,1.5,956.7764999999999,24.75,2455207.75,13776714.0,-4.61375,1.22,6.842499999999999,-4.602250000000001,1671569514.9499998,75102238332.05,-44.15975,1671569514.9499998,75097463019.55,-44.157000000000004
5000,5,optimal,10,piece-wise,1.5,948.41775,24.75,2455207.75,34408301.75,-13.168000000000001,1.22,17.087500000000002,-13.164250000000001,1671569514.9499998,109686666767.075,-64.09425,1671569514.9499998,109669455474.575,-64.084
5000,5,optimal,50,piece-wise,1.0,788.7983333333333,21.666666666666668,2430528.3333333335,14650537.0,-5.011333333333333,1.2066666666666668,7.280000000000001,-5.003,1683245499.8,49827148378.43333,-28.808666666666667,1683245499.8,49809147311.76666,-28.79733333333333
5000,5,optimal,100,piece-wise,1.0,762.3503333333333,23.333333333333332,2430528.3333333335,19481368.333333332,-6.940333333333332,1.2066666666666668,9.646666666666667,-6.931333333333332,1683245499.8,70623382374.66667,-41.281666666666666,1683245499.8,70590682474.66667,-41.262
5000,5,optimal,500,piece-wise,1.0,766.0373333333333,12.0,2430528.3333333335,9922535.333333334,-3.081666666666667,1.2066666666666668,4.926666666666667,-3.081666666666667,1683245499.8,63912172682.0,-37.153333333333336,1683245499.8,63829698182.0,-37.104000000000006
5000,5,optimal,1000,piece-wise,1.0,778.098,11.0,2430528.3333333335,6701392.666666667,-1.7656666666666665,1.2066666666666668,3.33,-1.7663333333333335,1683245499.8,47216654580.9,-26.979666666666663,1683245499.8,47103999580.9,-26.91333333333333
5000,5,optimal,5000,piece-wise,1.0,800.9973333333334,13.333333333333334,2430528.3333333335,3029696.6666666665,-0.24833333333333332,1.2066666666666668,1.5033333333333332,-0.24766666666666662,1683245499.8,6591928455.066667,-2.872666666666666,1683245499.8,6482128455.066667,-2.8073333333333337
5000,5,optimal,10000,piece-wise,1.0,805.25,11.666666666666666,2430528.3333333335,2595573.6666666665,-0.06933333333333333,1.2066666666666668,1.29,-0.06999999999999999,1683245499.8,2815505801.2999997,-0.658,1683245499.8,2720972467.9666667,-0.602
5000,5,optimal_fw,0,piece-wise,1.5,0.007,21.5,2455207.75,2150944.755939066,0.1235,1.22,1.07,0.12275,1671569514.9499998,1496024302.8874998,0.105,1671569514.9499998,1496024302.8874998,0.105
5000,5,optimal_fw,1,piece-wise,1.5,0.00675,30.25,2455207.75,2059771.6047605202,0.16075,1.22,1.025,0.15975,1671569514.9499998,1493400015.6513293,0.10625,1671569514.9499998,1493399834.5649998,0.10625
5000,5,optimal_fw,5,piece-wise,1.5,0.00725,24.75,2455207.75,2075399.1036658813,0.15425,1.22,1.0325,0.15350000000000003,1671569514.9499998,1493665547.2353792,0.10625,1671569514.9499998,1493661877.91,0.10625
5000,5,optimal_fw,10,piece-wise,1.5,0.007,24.75,2455207.75,2089411.5276598064,0.14825,1.22,1.0350000000000001,0.151,1671569514.9499998,1494763297.1953518,0.10575,1671569514.9499998,1494741405.7475,0.10575
5000,5,optimal_fw,50,piece-wise,1.0,0.007666666666666666,21.666666666666668,2430528.3333333335,2078509.2605214044,0.14466666666666667,1.2066666666666668,1.03,0.14666666666666667,1683245499.8,1509390682.1547792,0.103,1683245499.8,1509361148.5666666,0.103
5000,5,optimal_fw,100,piece-wise,1.0,0.007,23.333333333333332,2430528.3333333335,2076478.4614666526,0.146,1.2066666666666668,1.0266666666666666,0.14933333333333332,1683245499.8,1509272196.9673603,0.103,1683245499.8,1509260534.3133335,0.103
5000,5,optimal_fw,500,piece-wise,1.0,0.011999999999999999,12.0,2430528.3333333335,2130333.09411089,0.12333333333333334,1.2066666666666668,1.0533333333333335,0.127,1683245499.8,1511485474.4591534,0.10166666666666667,1683245499.8,1511381893.9666665,0.10166666666666667
5000,5,optimal_fw,1000,piece-wise,1.0,0.013,11.0,2430528.3333333335,2108246.9554690365,0.13233333333333333,1.2066666666666668,1.0433333333333332,0.13533333333333333,1683245499.8,1514986213.4958556,0.09966666666666667,1683245499.8,1514842739.4633331,0.09999999999999999
5000,5,optimal_fw,5000,piece-wise,1.0,0.011666666666666665,13.333333333333334,2430528.3333333335,2147292.7488139807,0.11666666666666665,1.2066666666666668,1.0666666666666667,0.11599999999999999,1683245499.8,1543144340.2858331,0.083,1683245499.8,1543036558.3266666,0.083
5000,5,optimal_fw,10000,piece-wise,1.0,0.011000000000000001,11.666666666666666,2430528.3333333335,2188653.1877178457,0.09933333333333334,1.2066666666666668,1.086666666666667,0.09933333333333334,1683245499.8,1564855469.3535535,0.07033333333333333,1683245499.8,1564760518.7166665,0.07033333333333333
